,id,Date Created,Tweet,location,type_incident,Tweet_sentiment
0,1556011346768052224,2022-08-06 20:16:29,"All hands transmitted, fire in a private dwelling.",Bronx | 687 E 224th St.,fires,0
1141,1609316475176632320,2022-12-31 22:32:01,"Confirmed gunpoint robbery. S-1 is a m/h, 5’9” tall, wearing a UPS uniform. S-2 is a m/h… https://t.co/OyEv0WewZO",Brooklyn | 103 Autumn Ave.,fires,0
1142,1609236221863010306,2022-12-31 17:13:08,"All hands transmitted, fire in a private dwelling.",Queens | 114-34 135th St.,fires,0
1143,1609228928236781569,2022-12-31 16:44:09,"Confirmed gunpoint robbery at Zales, jewelry taken. Suspect is a m/h in his mid-20s, 5’… https://t.co/RQOEKazU2b",Queens | 90-15 Queens Blvd.,fires,0
1144,1609227884199124992,2022-12-31 16:40:00,"Suspect is a m/b in his 20s wearing a ski mask, black bubble jacket, black pants, white sneakers, carrying a red bag.",,fires,0
1145,1609226299012161537,2022-12-31 16:33:42,Confirmed male stabbed at the location.,Manhattan | W 40th St and 7th Ave.,crime,3
1146,1609186088647548932,2022-12-31 13:53:55,"Confirmed robbery, aided w/ injuries to the face. Two male suspects fled in a white vehicle.",Queens | Cherry Ave and Phlox Pl.,robbery,1
1147,1609185465109807104,2022-12-31 13:51:26,"All hands transmitted, unknown irritant on the 5th floor, building evacuated.",Brooklyn | 143 Park Ave.,fires,0
1148,1609182307067506688,2022-12-31 13:38:53,17 y/o male was pronounced deceased at Kings County Hospital. No arrests have been made. https://t.co/olQpy9UVi0,,fires,0
1149,1609046185079185414,2022-12-31 04:37:59,"All hands transmitted, fire in a multiple dwelling.",Brooklyn | 710 President St.,fires,0
1150,1609028085143281665,2022-12-31 03:26:04,"All hands transmitted, fire on the exterior of a private dwelling.",Staten Island | 82 Robinson Ave.,fires,0
1151,1609027607982374914,2022-12-31 03:24:10,Confirmed shots fired at the location.,Brooklyn | E 42nd St and Church Ave.,crime,3
1152,1609025303829188611,2022-12-31 03:15:01,"Confirmed male shot. Suspect is a m/b wearing a gray ski mask, red vest w/ a black hoodie underneath.",Bronx | Puritan Ave and E Tremont Ave.,crime,3
1153,1609008968596070401,2022-12-31 02:10:06,"All hands transmitted, fire in a multiple dwelling.",Brooklyn | 2387 Ocean Ave.,fires,0
1154,1609007538086748161,2022-12-31 02:04:25,"Confirmed person shot in the back, aided is likely.",Brooklyn | 2201 Caton Ave.,crime,3
1155,1608997295814483968,2022-12-31 01:23:43,"Confirmed assault w/ a knife. S-1 is a m/h wearing a black jacket, gray hoodie, black je… https://t.co/34B4hM9llO",Manhattan | 460 W 41st St.,crime,3
1156,1608996552931934210,2022-12-31 01:20:46,"All hands transmitted, fire in a multiple dwelling.",Brooklyn | 140 Cadman Plaza W.,fires,0
1157,1608990815916793857,2022-12-31 00:57:58,Confirmed gunpoint robbery. Suspect fled in a gray Toyota sedan w/ partial NY plate 2007.,Queens | Crescent St and Newtown Ave.,fires,0
1158,1608978592427397120,2022-12-31 00:09:24,Confirmed gunpoint robbery. Two m/b suspects fled n/b on 108th St in a gray Honda Accord.,Queens | 108th St and 64th Rd.,robbery,1
1159,1608952040096423943,2022-12-30 22:23:53,"Confirmed assault w/ a knife. Suspect is a m/h wearing a red hat, white t-shirt… https://t.co/erGBNF3WaX",Manhattan | W 34th St and 10th Ave.,crime,3
1160,1608949031689981952,2022-12-30 22:11:56,"Confirmed male shot, aided not likely. Suspect is a m/b wearing a black N… https://t.co/4BOSoMkkgh",Manhattan | W 144th St and Amsterdam Ave.,crime,3
1161,1608942908840747010,2022-12-30 21:47:36,Confirmed male shot. Two male suspects wearing all black fled s/b on Webster Ave on a motorcycle.,Bronx | 1441 Webster Ave.,crime,3
1162,1608937783258759173,2022-12-30 21:27:14,"All hands transmitted, fire in a private dwelling.",Queens | 111-16 167th St.,fires,0
1163,1608933181150957570,2022-12-30 21:08:57,"Confirmed assault w/ a knife, aided not likely. Suspect is a m/w wearing a… https://t.co/dW7AakDhnX",Manhattan | W 83rd St and West End Ave.,crime,3
1164,1608930112442961920,2022-12-30 20:56:45,Confirmed shots fired. Two m/b suspects fled in a black BMW 5 Series.,Bronx | E 166th St and Sheridan Ave.,crime,3
1165,1608896204917690370,2022-12-30 18:42:01,"PD o/s of a vehicle that fell onto the LIRR train yard, one aided DOA a… https://t.co/BDMptvLS5Y",Brooklyn | Vanderbilt Ave and Atlantic Ave.,fires,0
1166,1608864280710991872,2022-12-30 16:35:10,Confirmed gunpoint robbery. Suspect is a m/b in his 20s wearing a purple… https://t.co/cMGnjyRome,Brooklyn | Belt Pkwy e/b at Flatbush Ave.,fires,0
1167,1608676582951895042,2022-12-30 04:09:19,"Confirmed commercial robbery at gunpoint. Suspect is a m/b, 5’8” tall w/ a slim build, wea… https://t.co/Rql382OEcG",Manhattan | 200 7th Ave.,fires,0
1168,1608663661345742851,2022-12-30 03:17:59,Confirmed shots fired at the location.,Staten Island | 415 Albourne Ave.,crime,3
1169,1608662806001291264,2022-12-30 03:14:35,"Confirmed female shot, aided not likely.",Queens | 10-67 Gipson St.,crime,3
1170,1608660522500591616,2022-12-30 03:05:30,Confirmed assault of an officer in transit. Suspect is a m/b wearing a gr… https://t.co/RjC50ZiHwT,Bronx | 149th St-Grand Concourse station.,crime,3
1171,1608637865268740096,2022-12-30 01:35:28,"All hands transmitted, fire in a multiple dwelling.",Queens | 3-20 27th Ave.,fires,0
1172,1608635351605600260,2022-12-30 01:25:29,"Confirmed police-involved shooting, one person shot.",Queens | Beach 56th St and Beach Channel Dr.,crime,3
1173,1608631867770650624,2022-12-30 01:11:38,"All hands transmitted, fire in a private dwelling.",Brooklyn | 116 Hyman Ct.,fires,0
1174,1608610050209157121,2022-12-29 23:44:57,Confirmed robbery. S-1 is a m/b wearing a black puffy vest. S-2 is a m/b wearing a bl… https://t.co/j8TImjVhO7,Bronx | 4643 White Plains Rd.,fires,0
1175,1608608919173185539,2022-12-29 23:40:27,"Confirmed search in regard to a homicide, vehicle last spotted at the loca… https://t.co/35fbE2MEE8",Bronx | Cross Bronx Expy and Jerome Ave.,fires,0
1176,1608593339716083714,2022-12-29 22:38:33,"Confirmed male shot, aided is likely. Two male suspects fled s/b on Brook Ave in a… https://t.co/M2sGItWZjr",Bronx | E 167th St and Park Ave.,crime,3
1177,1608543457294925825,2022-12-29 19:20:20,Confirmed gunpoint robbery. Suspect is a m/b in his 20s wearing a black bubble jacke… https://t.co/vUJHeXIDL3,Queens | 111-07 Northern Blvd.,fires,0
1178,1608537246008856576,2022-12-29 18:55:39,"All hands transmitted, fire in a private dwelling.",Brooklyn | 2 Brighton 4th Rd.,fires,0
1179,1608509454424674306,2022-12-29 17:05:13,"Confirmed person struck by the train at 42nd St-Bryant Park station F line, aided not likely.",Manhattan | W 42nd St and 6th Ave.,accident,2
1180,1608499679767187457,2022-12-29 16:26:22,61 y/o male was stabbed multiple times during a home invasion and pronounced deceased. Two other victims — 19 y/o f… https://t.co/je9cD8DfTt,,crime,3
1181,1608478048654970883,2022-12-29 15:00:25,"All hands transmitted, fire in a multiple dwelling.",Queens | 20-52 21st St.,fires,0
1182,1608465813736153088,2022-12-29 14:11:48,28 y/o male was shot in the chest and pronounced deceased at St. Barnabas Hospital. Three other victims — 27 y/o ma… https://t.co/EqiU0aaBum,,crime,3
1183,1608456069495267328,2022-12-29 13:33:05,"All hands transmitted, fire in a multiple dwelling.",Queens | 41-37 Parsons Blvd.,fires,0
1184,1608433585836417024,2022-12-29 12:03:44,"Confirmed stabbing, m/w and m/b suspect wearing black masks and all black clothing.",Brooklyn | 8208 17th Ave.,crime,3
1185,1608312100912533508,2022-12-29 04:01:00,Confirmed gunpoint robbery. Suspect fled in a red Hyundai sedan w/ Ohio license plate GXF3481.,Bronx | 961 Rev James A Polite Ave.,fires,0
1186,1608296173349265408,2022-12-29 02:57:43,"Confirmed gunpoint robbery. Suspect is a m/b, 6’0” tall, 160 lbs, wearing a g… https://t.co/IkPZGjJKP3",Manhattan | W 120th St and Lenox Ave.,fires,0
1187,1608288112459018240,2022-12-29 02:25:41,"All hands transmitted, fire in a multiple dwelling.",Bronx | 917 Sheridan Ave.,fires,0
1188,1608287078953144320,2022-12-29 02:21:34,"All hands transmitted, fire in a multiple dwelling.",Bronx | 600 W 246th St.,fires,0
1189,1608283694300827648,2022-12-29 02:08:07,"Confirmed male shot in the leg, aided not likely. Suspect is a m/b, 5’5” tall, wearing… https://t.co/6YsMlacNZv",Brooklyn | 157 Belmont Ave.,crime,3
1190,1608265759935066112,2022-12-29 00:56:51,"All hands transmitted, fire in a multiple dwelling.",Bronx | 1137 Longfellow Ave.,fires,0
1191,1608254537881493510,2022-12-29 00:12:16,"Confirmed 4 people shot. Suspect is a m/b, slim build, wearing a black hoodie.",,crime,3
1192,1608248752245989376,2022-12-28 23:49:17,"Confirmed 2 people shot, one aided w/ a gunshot wound to the chest and is likely.",Bronx | E Tremont Ave and Southern Blvd.,crime,3
1193,1608238336304357378,2022-12-28 23:07:53,"All hands transmitted, fire in a private dwelling.",Queens | 129-03 143rd St.,fires,0
1194,1608220795179876355,2022-12-28 21:58:11,Motorcycle accident w/ serious injuries. Highway CIS requested for the confirmed job.,Brooklyn | Ocean Pkwy and Avenue N.,accident,2
1195,1608219029704933378,2022-12-28 21:51:10,Confirmed robbery. Two m/h suspects fled in a black sedan w/ temp tags starting w/ number 71.,Queens | 96th St and Christie Ave.,robbery,1
1196,1608218149270261760,2022-12-28 21:47:40,"All hands transmitted, elevated CO readings in the building.",Bronx | 610 E 191st St.,fires,0
1197,1608196305783848962,2022-12-28 20:20:52,Pedestrian struck w/ serious injuries. Highway CIS requested for the confirmed job.,Brooklyn | Avenue J and Schenectady Ave.,accident,2
1198,1608185747361652736,2022-12-28 19:38:55,"Confirmed person stabbed. Suspect is a m/h wearing a red bandana, jacket w/ patc… https://t.co/YRv32WhuAt",Manhattan | E 7th St and Avenue B.,crime,3
1199,1608183418361200641,2022-12-28 19:29:40,"Pedestrian struck by a truck, aided is DOA. Highway CIS requested for the confirmed job.",Brooklyn | Utica Ave and St Johns Pl.,accident,2
1200,1608172420535304193,2022-12-28 18:45:58,"3rd alarm transmitted, fire in a private dwelling.",Queens | 327 Beach 68th St.,fires,0
1201,1608163935395479553,2022-12-28 18:12:15,"2nd alarm transmitted, fire in a private dwelling.",Queens | 327 Beach 68th St.,fires,0
1202,1608156007179456514,2022-12-28 17:40:44,Confirmed shots fired at the location.,Manhattan | W 136th St and 8th Ave.,crime,3
1203,1608153459110412288,2022-12-28 17:30:37,"Confirmed attempted robbery of a commercial. Suspect is a m/b, 6’0”, wearing a ski mask, b… https://t.co/Hf1nlD64qK",Manhattan | 349 3rd Ave.,fires,0
1204,1608139686903439361,2022-12-28 16:35:53,"All hands transmitted, fire in a commercial.",Brooklyn | 2214 Church Ave.,fires,0
1205,1608126328104009729,2022-12-28 15:42:48,"Confirmed gunpoint robbery, m/w and f/w suspect wearing all black clothing, both 40-50… https://t.co/s5zaODE3t2",Bronx | 920 Baychester Ave.,robbery,1
1206,1608121236801863681,2022-12-28 15:22:34,"Confirmed bank robbery. Suspect is a m/b wearing a black hat, blue face mask, black hoodie.",Manhattan | 201 W 34th St.,fires,0
1207,1608082024991973377,2022-12-28 12:46:46,"Scooterist struck by a vehicle, aided DOA at the hospital. Highway CIS requested for the confirmed job.",Brooklyn | Grand St and Graham Ave.,accident,2
1208,1608080396020768768,2022-12-28 12:40:17,"All hands transmitted, fire in a multiple dwelling.",Manhattan | 57 E 128th St.,fires,0
1209,1607942085713268740,2022-12-28 03:30:42,"All hands transmitted, fire in a multiple dwelling.",Bronx | 3540 Rochambeau Ave.,fires,0
1210,1607938232032829442,2022-12-28 03:15:23,"All hands transmitted, fire in a private dwelling.",Brooklyn | 256 Rochester Ave.,fires,0
1211,1607926032115421186,2022-12-28 02:26:54,Confirmed suspect search in regard to a stolen vehicle. S-1 is a m/b wearing a gray… https://t.co/oXh4zkGVUv,Staten Island | 17 Kansas Ave.,robbery,1
1212,1607916363774844928,2022-12-28 01:48:29,"Confirmed robbery in transit. Suspect is a heavyset f/b wearing a brown sweater, blue jeans.",Manhattan | Canal St station Q line.,fires,0
1213,1607901894332088323,2022-12-28 00:50:59,Confirmed gunpoint robbery. Suspects fled s/b on Commonwealth Ave toward the Cross B… https://t.co/gh4WosP8ad,Bronx | 1512 Commonwealth Ave.,fires,0
1214,1611144310531190784,2023-01-05 23:35:11,Suspect taken into custody.,,fires,0
1215,1611136794577313793,2023-01-05 23:05:19,"Confirmed person stabbed in transit on a n/b Q train, aided not likely. Suspect… https://t.co/1zi7AlgtHP",Brooklyn | E 16th St and Avenue U.,crime,3
1216,1611131299837657099,2023-01-05 22:43:29,"Pedestrian struck, aided is DOA. Highway CIS requested for the confirmed job.",Queens | 29th St and 24th Ave.,accident,2
1217,1611117100675760130,2023-01-05 21:47:04,Confirmed shots fired at the location.,Brooklyn | 200 6th St.,crime,3
1218,1611110754073153538,2023-01-05 21:21:51,"All hands transmitted, fire in a multiple dwelling.",Bronx | 1065 Jerome Ave.,fires,0
1219,1611107152638185472,2023-01-05 21:07:32,"Confirmed male shot in the wrist. Suspect is a m/h, 5’8” tall, wearing a red puffer ja… https://t.co/NdlaTgQGgV",Brooklyn | 874 Saratoga Ave.,crime,3
1220,1611094990045827091,2023-01-05 20:19:12,Motorcycle accident w/ serious injuries. Highway CIS requested for the confirmed job.,Queens | 93-59 183rd St.,accident,2
1221,1611091971413532708,2023-01-05 20:07:13,"Confirmed robbery. Suspect is a m/b in his 40s, 6’0” tall, wearing a red ves… https://t.co/8EbXb5AmQW",Manhattan | Rutgers St and Madison St.,fires,0
1222,1611049233011949569,2023-01-05 17:17:23,"All hands transmitted, fire on the 6th floor.",Manhattan | 100 Gold St.,fires,0
1223,1610998666013073408,2023-01-05 13:56:27,"All hands transmitted, fire in a multiple dwelling.",Queens | 38-59 11th St.,fires,0
1224,1610849006090870786,2023-01-05 04:01:45,Confirmed robbery. Two m/b suspects possibly armed w/ a firearm fled n/b on White Plains Rd in a white Kia.,Bronx | 4733 White Plains Rd.,robbery,1
1225,1610845467654356995,2023-01-05 03:47:42,"All hands transmitted, fire in the rear of a commercial.",Manhattan | 520 E 14th St.,fires,0
1226,1610829998239223810,2023-01-05 02:46:14,"Confirmed commercial robbery at gunpoint. Suspect is a m/b wearing a black jacket and hoodie, light blue jeans.",Brooklyn | 3023 Avenue V.,fires,0
1227,1610824872120172545,2023-01-05 02:25:51,"All hands transmitted, fire in a private dwelling.",Staten Island | 414 Dongan Hills Ave.,fires,0
1228,1610818985519366144,2023-01-05 02:02:28,"Confirmed male shot, aided not likely.",Brooklyn | New Lots Ave and Van Sinderen Ave.,crime,3
1229,1610788963207323654,2023-01-05 00:03:10,"Confirmed male shot, aided not likely.",Manhattan | 79 Clinton St.,crime,3
1230,1610775121442086920,2023-01-04 23:08:10,"Confirmed commercial robbery at gunpoint. S-1 is a m/h wearing a blue jacket, gray s… https://t.co/8m5cnrtADm",Manhattan | 459 Lexington Ave.,fires,0
1231,1610770442473676803,2023-01-04 22:49:34,Confirmed commercial robbery at gunpoint. Three m/b suspects fled in a silver Ford sed… https://t.co/ktkIsyPLAl,Queens | 71-43 Kissena Blvd.,robbery,1
1232,1610764767223812105,2023-01-04 22:27:01,Suspects taken into custody.,,fires,0
1233,1610762046517219343,2023-01-04 22:16:13,Confirmed gunpoint robbery. Three m/b suspects fled in a white Honda Civic w/ New Jersey license plate.,Manhattan | 350 E 14th St.,robbery,1
1234,1610756237322293255,2023-01-04 21:53:08,"Confirmed robbery, necklace taken. Two m/h suspects fled on a dirt bike. Dri… https://t.co/Rjn3jJFO9E",Manhattan | W 204th St and Seaman Ave.,robbery,1
1235,1610755188490485761,2023-01-04 21:48:57,"All hands transmitted, fire in a commercial.",Manhattan | 455 2nd Ave.,fires,0
1236,1610749580823433217,2023-01-04 21:26:41,"Confirmed commercial robbery, four male suspects 18-21 y/o. S-1 is a m/b wearing a yel… https://t.co/EilXlbDns3",Brooklyn | 502 Atlantic Ave.,robbery,1
1237,1610724715651268612,2023-01-04 19:47:52,"Confirmed gunpoint robbery. Suspect is a m/w or m/h, 5’6” tall w/ a slim build, wearing… https://t.co/nIk36dnG04",Staten Island | 466 Bay St.,fires,0
1238,1610682563294629906,2023-01-04 17:00:22,"Confirmed shots fired. Suspect is a male wearing a gray sweatsuit, fled in unknown direction.",Brooklyn | Glenmore Ave and Shepherd Ave.,crime,3
1239,1610456206178492416,2023-01-04 02:00:55,Suspect taken into custody.,,fires,0
1240,1610455878401916934,2023-01-04 01:59:36,"Confirmed gunpoint robbery. Suspect is a 18 y/o m/h, 6’1” tall, wearing a gr… https://t.co/ozfZC19CKT",Manhattan | Cherry St and Market Slip.,fires,0
1241,1610454155344183296,2023-01-04 01:52:46,"All hands transmitted, fire in a multiple dwelling.",Manhattan | 137 W 141st St.,fires,0
1242,1610424422363430912,2023-01-03 23:54:37,Confirmed shots fired at the location.,Brooklyn | 435 Grand Ave.,crime,3
1243,1610422402344689669,2023-01-03 23:46:35,"Confirmed knifepoint robbery, aided w/ minor injuries to the hand. Suspect is a m/b,… https://t.co/ZZ8ulefi8N",Brooklyn | 2083 Nostrand Ave.,fires,0
1244,1610363400327921666,2023-01-03 19:52:08,"All hands transmitted, fire in a private dwelling.",Queens | 107-28 113th St.,fires,0
1245,1610303404357701637,2023-01-03 15:53:44,Confirmed gunpoint robbery. S-1 is a m/w in his 40s wearing a black face cov… https://t.co/8Hy5bBrzwx,Manhattan | E 60th St and Madison Ave.,fires,0
1246,1610133378812055553,2023-01-03 04:38:06,"Confirmed commercial robbery. Two m/b suspects, 6’0”-6’2” tall w/ a medium build. S-1 is… https://t.co/pUkMOBgD0P",Brooklyn | 2745 Ocean Ave.,robbery,1
1247,1610104300272746498,2023-01-03 02:42:34,"All hands transmitted, fire in a multiple dwelling.",Bronx | 2263 Morris Ave.,fires,0
1248,1610104185764159490,2023-01-03 02:42:06,"All hands transmitted, track fire in transit at 51st St station 6 line.",Manhattan | E 51st St and Lexington Ave.,fires,0
